TIPO;NOME;DIRETORIA;DEPENDENCIA ADMINISTRATIVA;CEU;ENDERECO;NUMERO;BAIRRO;CEP;TEL1;TEL2;SITUACAO;DISTRITO;LATITUDE;LONGITUDE;CIDADE;ESTADO;DDD;EMAIL;COMPLEMENTO
0;HILDA OLIVEIRA IRMA CRECHE MUNICIPAL;TAUBATE;MUNICIPAL;;RUA MAJOR SOARES;235;CENTRO;12260000;39740609;NULL;;PARAIBUNA;;;PARAIBUNA;SP;12;CRECHEIRMAHILDA@GMAIL.COM;PRACA
0;CARMELITA SANTOS DE OLIVEIRA EMEI;TAUBATE;MUNICIPAL;;CESAR COSTA ;557;VILA APARECIDA;12052000;36315101;NULL;;TAUBATE;;;TAUBATE;SP;12;CM.CARMELITASOLIVEIRA@EDUCACAOTAUBATE.SP.GOV.BR;AVENIDA
0;EMEI PROFA ELIETE SANTOS PEREIRA RODRIGUES;TAUBATE;MUNICIPAL;;ALVARO MARCONDES DE MATTOS ;1051;SAO GONCALO;12092500;36811578;NULL;;TAUBATE;;;TAUBATE;SP;12;CM.ESTORIL@EDUCACAOTAUBATE.SP.GOV.BR;AVENIDA
0;MARIA CLOTILDE LOPES COMITRE RIGO PROFA ESCOLA MUNICIPAL;SAO VICENTE;MUNICIPAL;;RUA 10;141;ESMERALDA;11713280;34965353;NULL;;PRAIA GRANDE;;;PRAIA GRANDE;SP;13;EM.CLOTILDE@PRAIAGRANDE.SP.GOV.BR;AVENIDA
0;PAULO DE SOUZA SANDOVAL ESCOLA MUNICIPAL;SAO VICENTE;MUNICIPAL;;RUA 10;91;ESMERALDA;11713420;34965354;NULL;;PRAIA GRANDE;;;PRAIA GRANDE;SP;13;EM.SANDOVAL@PRAIAGRANDE.SP.GOV.BR;RUA
0;ANTONIO PERES FERREIRA ESCOLA MUNICIPAL;SAO VICENTE;MUNICIPAL;;RUA JOAO ROBERTO CORREA ;1077;VILA SONIA;11722300;34965352;NULL;;PRAIA GRANDE;;;PRAIA GRANDE;SP;13;EM.ANTONIOPERES@PRAIAGRANDE.SP.GOV.BR;RUA
0;ELZA OLIVEIRA DE CARVALHO PROFA ESCOLA MUNICIPAL;SAO VICENTE;MUNICIPAL;;JOSE FELIX SANTOS ROSA ;1039;SITIO DO CAMPO;11724260;34965356;NULL;;PRAIA GRANDE;;;PRAIA GRANDE;SP;13;EM.ELZA@PRAIAGRANDE.SP.GOV.BR;RUA
0;ROZANGELA ANUNCIADA DA SILVA PROFESSORA EMEF;SAO VICENTE;MUNICIPAL;;RUA MANOEL FERREIRA DA SILVA;401;JARDIM CARAMINGUAVA;11750000;34559544;NULL;;PERUIBE;;;PERUIBE;SP;13;NULL;AVENIDA
0;ADRIANA APARECIDA ALMEIDA DOS SANTOS PROFESSORA EMEF;SAO VICENTE;MUNICIPAL;;RUA 17;SN;BALNEARIO ANTONIO NOVAES;11750000;34560250;34561424;;PERUIBE;;;PERUIBE;SP;13;EMEF.ANTONIONOVAES@BOL.COM.BR;AVENIDA
0;FERNANDO NEPOMUCENO FILHO PROF EMEF;SAO VICENTE;MUNICIPAL;;RUA EDUARDO ALVAREZ MACHADO ;1159;BALNEARIO SAMBURA;11750000;34541432;NULL;;PERUIBE;;;PERUIBE;SP;13;NULL;AVENIDA
0;WANDA DE MELLO SILVA CRECHE MUNICIPAL;GUARATINGUETA;MUNICIPAL;;FRANCISCO DE ASSIS BARBOSA DOUTOR;SN;PINGO DE OURO;12510440;31324413;31330670;;GUARATINGUETA;;;GUARATINGUETA;SP;12;EDUCACAO@GUARATINGUETA.SP.GOV.BR;RUA
0;RAFAELA CRISTINA FRANCISCO BENATO CEI ;BOTUCATU;MUNICIPAL;;AVENIDA ZUMBI DOS PALMARES ;26;PARQUE RESIDENCIAL VINTE E QUATRO DE MAIO;18605548;38113139;997835008;;BOTUCATU;;;BOTUCATU;SP;14;ANAPAULA.MARTINHO@EDUCATU.COM.BR;AVENIDA
0;ROMUALDO JOSE BALESTRIM CEI;BOTUCATU;MUNICIPAL;;ROSA MARIA DE CAMARGO BASSETO ;164;JARDIM CHACARA DOS PINHEIROS;18609400;38113105;997815894;;BOTUCATU;;;BOTUCATU;SP;14;FLAVIA.MARCONDES@EDUCATU.COM.BR;RUA
0;ESTADO DO ACRE UNIDADE MUNICIPAL DE ENSINO;SANTOS;MUNICIPAL;;COTA 200 ;50;FABRIL;11548000;33724100;NULL;;CUBATAO;;;CUBATAO;SP;13;UMEACRE@HOTMAIL.COM;MORRO
0;ESTADO DO MARANHAO UNIDADE MUNICIPAL DE ENSINO;SANTOS;MUNICIPAL;;JULIO AMARO RIBEIRO ;45;VILA NATAL;11538105;33616842;33758002;;CUBATAO;;;CUBATAO;SP;13;UME.MARANHAO@YAHOO.COM.BR;RUA
0;LUIZA GILBERTI SCATENA CRECHE MUNICIPAL;ARACATUBA;MUNICIPAL;;RUA ERNESTO SCATENA;32;CENTRO;16790000;36011305;36019200;;BENTO DE ABREU;;;BENTO DE ABREU;SP;18;CRECHEMUNICIPALBENTODEABREU@YAHOO.COM.BR;RUA
0;BAIRRO DO MASCATE CRECHE;BRAGANCA PAULISTA;MUNICIPAL;;AVENIDA MATHIAS LOPES;3060;MASCATE;12960000;45973627;NULL;;NAZARE PAULISTA;;;NAZARE PAULISTA;SP;11;EDUCACAO@NAZAREPAULISTA.SP.GOV.BR;RUA
0;JOSEMARY APARECIDA BRIZOLA RIBEIRO CRECHE MUNICIPAL;PIRAJU;MUNICIPAL;;RUA HUM;10;RIBEIRAO BONITO;18830000;33858004;NULL;;TEJUPA;;;TEJUPA;SP;14;EDUCACAOTEJUPA@BOL.COM.BR;LOTEAMENTO  IAFAM
0;AMELIA MENEZES CUSTODIO CRECHE MUNICIPAL;AVARE;MUNICIPAL;;AVENIDA JOSE COSTA;1150;JARDIM SOTERO COSTA;18770000;37651137;37651542;;AGUAS DE SANTA BARBARA;;;AGUAS DE SANTA BARBARA;SP;14;EDUCACAOASB@GMAIL.COM;RUA
0;JACY EMEI;AMERICANA;MUNICIPAL;;OSNI MARTINELLI ;37;JARDIM GOVERNADOR MARIO COVAS III;13470650;34626070;NULL;;AMERICANA;;;AMERICANA;SP;19;JACY.SEDUC@GMAIL.COM;RUA
0;MARIA JOSE DE MORAIS LEITE EMEI;MOGI DAS CRUZES;MUNICIPAL;;RUA 21 DE ABRIL;12;JARDIM YONEDA;8940000;46922014;NULL;;BIRITIBA MIRIM;;;BIRITIBA-MIRIM;SP;11;EDUCACAO@BIRITIBAMIRIM.SP.GOV.BR;RUA
0;ANTONIA PERRONI MALUF ESCOLA MUNICIPAL;CAPIVARI;MUNICIPAL;;RUA FRANCISCO GLICERIO;573;CENTRO;13190000;38891110;NULL;;MONTE MOR;;;MONTE MOR;SP;19;NULL;RUA
0;HERNANI VIEIRA DA CRUZ EMEF;ITAPEVA;MUNICIPAL;;RUA MARIA JOANA FERRAZ;280;CENTRO;18425000;35341198;NULL;;TAQUARIVAI;;;TAQUARIVAI;SP;15;HERNANI@HOTMAIL.COM;RODOVIA
36;AREIA BRANCA EM;SANTO ANASTACIO;MUNICIPAL;;ASSENTAMENTO AREIA BRANCA;SN;AREIA BRANCA;19430000;39961121;NULL;;MARABA PAULISTA;;;MARABA PAULISTA;SP;18;ESCOLAAREIABRANCA@HOTMAIL.COM;RUA
0;ESCOLA MUNICIPAL DE EDUCAÇÃO INFANTIL MARIA DE LOURDES FRANCISCO LOPES ;BRAGANCA PAULISTA;MUNICIPAL;;RUA GERALDO GUERREIRO TORRES;70;BRUMADO;13260000;40141311;NULL;;MORUNGABA;;;MORUNGABA;SP;11;NULL;RUA
0;CANDIDO LOBO DOUTOR EMEB;SAO JOAO DA BOA VISTA;MUNICIPAL;;PRACA CORONEL GUSTAVO RIBEIRO ;92;CENTRO;13770000;36621158;36621187;;CACONDE;;;CACONDE;SP;19;ESCOLACANDIDOLOBO@PMCACONDE.SP.GOV.BR;PRACA
0;ZOROASTRO ALVES PREFEITO EMEIEF;PIRAJU;MUNICIPAL;;RUA SAO PAULO;763;PARQUE DAS ABELHAS;18780000;33562418;NULL;;MANDURI;;;MANDURI;SP;14;NULL;RUA
0;EMEB PROFESSORA HEBE DE ALMEIDA LEITE CARDOSO;CATANDUVA;MUNICIPAL;;AVENIDA  DA SAUDADE;955;VILA CARDOSO;14960000;35423414;35423527;;NOVO HORIZONTE;;;NOVO HORIZONTE;SP;17;ESCOLA.HEBE@GMAIL.COM;RUA
0;PEDRO TRASFERETI ESCOLA MUNICIPAL;CAPIVARI;MUNICIPAL;;RODOVIA CONEGO CYRIACO SCARANELO PIRES;SN;VISTA ALEGRE;13190000;38792225;38792804;;MONTE MOR;;;MONTE MOR;SP;19;NULL;RUA
0;MIGUEL LATANZIO ESCOLA MUNICIPAL;CAPIVARI;MUNICIPAL;;ESTRADA MONTE MOR SANTA BARBARA DO OESTE;SN;SANTA CRUZ;13190000;38891155;NULL;;MONTE MOR;;;MONTE MOR;SP;19;ESCOLALATANZIO@HOTMAIL.COM;KM 06
0;LAZARO GONCALVES TEIXEIRA PROFESSOR EMEF;CAPIVARI;MUNICIPAL;;AVENIDA JANIO QUADROS ;1533;JARDIM STO ANTONIO;13190000;38791904;NULL;;MONTE MOR;;;MONTE MOR;SP;19;ESCOLA.LAZARO@YAHOO.COM.BR;RUA
0;MIGUEL JALBUT EM;CAPIVARI;MUNICIPAL;;RUA MARIA APARECIDA DE LUCENA ANDRADE;357;JARDIM PAULISTA;13190000;38795311;NULL;;MONTE MOR;;;MONTE MOR;SP;19;ESCOLAMIGUELJALBUT@IG.COM.BR;RUA
0;DOMINGOS FERREIRA CORONEL ESCOLA MUNICIPAL;CAPIVARI;MUNICIPAL;;RUA DOUTOR CARLOS DE CAMPOS;24;CENTRO;13190000;38791830;38792232;;MONTE MOR;;;MONTE MOR;SP;19;NULL;RUA
0;OLIMPIO GONCALVES DOS REIS CORONEL EM;BRAGANCA PAULISTA;MUNICIPAL;;RUA  ALFREDO DE OLIVEIRA SANTOS;68;CENTRO;13960000;38952815;38954852;;SOCORRO;;;SOCORRO;SP;19;CELOLIMPIO@HOTMAIL.COM;RUA
0;ESTHER DE CAMARGO TOLEDO TEIXEIRA PROFA EM;BRAGANCA PAULISTA;MUNICIPAL;;RUA ANTONIO GONCALVES DANTAS;11;VILA PALMIRA;13960000;38952150;NULL;;SOCORRO;;;SOCORRO;SP;19;EMEFESTHER@HOTMAIL.COM;RUA
0;BENEDICTA GERALDA DE SOUZA BARBOSA PROFA EM;BRAGANCA PAULISTA;MUNICIPAL;;RUA HERLAN VASCONCELLOS CONTI;SN;JARDIM SANTA TEREZINHA;13960000;38951149;38952944;;SOCORRO;;;SOCORRO;SP;19;EMBENEDICTAGERALDA@GMAIL.COM;RUA
0;EDUARDO RODRIGUES DE CARVALHO PROF EM;BRAGANCA PAULISTA;MUNICIPAL;;AVENIDA BRASIL;171;JARDIM SANTA CRUZ;13960000;38951431;38955133;;SOCORRO;;;SOCORRO;SP;19;EMEFEDUARDO@GMAIL.COM;RUA
0;MARIO FROTA ESCOBAR PROF EMEF;PENAPOLIS;MUNICIPAL;;AVENIDA FRANCISCO ROSSANI;SN;CENTRO;16340000;36031221;NULL;;LUIZIANA;;;LUIZIANIA;SP;18;FROTA@LUIZIANIA.SP.GOV.BR;AVENIDA
0;PEDRO SOMMERHAUZER PROF EMEF;TUPA;MUNICIPAL;;SANTA AMÉLIA ;647;CENTRO;17670000;34881180;34881220;;QUINTANA;;;QUINTANA;SP;14;SOMMERHA12@HOTMAIL.COM;
0;MARIO BIANCHI EMEF;MOGI MIRIM;MUNICIPAL;;RUA FRANCISCO GLICERIO;141;CENTRO;13830000;38961305;NULL;;SANTO ANTONIO DE POSSE;;;SANTO ANTONIO DE POSSE;SP;19;MARIOBIANCHI.EDUCACAO@HOTMAIL.COM;RUA
0;ISAURA DE CARVALHO COELHO PROFA EMEF;MOGI MIRIM;MUNICIPAL;;RUA PROFESSOR ARISTIDES GURJAO;600;VILA RICA;13830000;38961211;NULL;;SANTO ANTONIO DE POSSE;;;SANTO ANTONIO DE POSSE;SP;19;ESCOLAISAURA@GMAIL.COM;RUA
0;LETICIA PAGANOTTI TOREZAN EMEIEF;MOGI MIRIM;MUNICIPAL;;RODOVIA SP 340;SN;FAZENDA TRES RIOS;13830000;38960222;NULL;;SANTO ANTONIO DE POSSE;;;SANTO ANTONIO DE POSSE;SP;19;ESCOLAKM@HOTMAIL.COM;KM 141
0;ARMANDO MAZZO CENTRO MUNICIPAL FORMACAO PROFISSIONAL;SANTO ANDRE;MUNICIPAL;;CARNAUBA ;SN;VILA GUIOMAR;9090460;33567797;44923397;;SANTO ANDRE;;;SANTO ANDRE;SP;11;CPFPAMAZZO@SANTOANDRE.SP.GOV.BR;RUA
0;ARACY ESTEVES SOARES CAMPOS UNIDADE MUNICIPAL DE ENSINO;SANTOS;MUNICIPAL;;ANANIAS GOMES FERREIRA ;1;VILA NATAL;11538140;33613395;NULL;;CUBATAO;;;CUBATAO;SP;13;UMEARACYESTEVES@GMAIL.COM;RUA
0;MARIO DE OLIVEIRA MOREIRA UNIDADE MUNICIPAL DE ENSINO;SANTOS;MUNICIPAL;;PAULO ENOS PONTES VEREADOR;177;VALE VERDE;11542050;33728920;NULL;;CUBATAO;;;CUBATAO;SP;13;UMEMARIO@HOTMAIL.COM;RUA
0;LUIZ GUSTAVO DE LIMA UNIDADE MUNICIPAL DE ENSINO;SANTOS;MUNICIPAL;;FLORES ;71;VILA NATAL;11538080;33615802;NULL;;CUBATAO;;;CUBATAO;SP;13;EMEFLUIZGUSTAVODELIMA@BOL.COM.BR;RUA
0;PAULO FREIRE PROFESSOR CENTRO MUNICIPAL DE EDUCACAO BASICA;ITAPEVI;MUNICIPAL;;VARGAS PRESIDENTE;300;NOVA ITAPEVI;6694000;41422447;NULL;;ITAPEVI;;;ITAPEVI;SP;11;CEMEBPAULOFREIRE@GMAIL.COM;AVENIDA
0;NEIDE MARIA PEREIRA DOS REIS PROFA CEMEI;RIBEIRAO PRETO;MUNICIPAL;;RUA JOSE ISMAEL AGOSTINETTI;2;JARDIM SANTANA;14140000;39513563;NULL;;CRAVINHOS;;;CRAVINHOS;SP;16;APBARISSA@BOL.COM.BR;RUA
0;MARIA BENEDITA FERNANDES PROFA EMEF;MOGI MIRIM;MUNICIPAL;;RUA GUIDO BORDIN;280;TUJUGUABA;13835000;38662726;38668044;;CONCHAL;;;CONCHAL;SP;19;EMEFFERNANDES@CONCHAL.SP.GOV.BR;RUA
0;QUINZINHO DO AMARAL EM;BOTUCATU;MUNICIPAL;;RUA GENERAL OSORIO;51;CENTRO;18500000;32831010;NULL;;LARANJAL PAULISTA;;;LARANJAL PAULISTA;SP;15;EMQUINZINHOAMARAL@GMAIL.COM;PRACA
0;ERNANI SILVA BRUNO EMEF;NORTE 1;MUNICIPAL;;INTERATIVA ;100;VILA BRASILANDIA;2820020;39721965;39723986;;JARAGUA;;;SAO PAULO;SP;11;EMEFESBRUNO@PREFEITURA.SP.GOV.BR;RUA
0;MARIA DAILCE MONTEIRO DA SILVA GOMES PROFESSORA EMEI;NORTE 1;MUNICIPAL;;RUA MARTINO AROSIO;147;VILA AURORA;5186150;39410853;39415366;;JARAGUA;;;SAO PAULO;SP;11;EMEIMDMSGOMES@PREFEITURA.SP.GOV.BR;RUA
0;JOSE CARLOS DE FIGUEIREDO FERRAZ PROF EMEF;LESTE 4;MUNICIPAL;;RUA ALEXANDER BAIN;89;JARDIM NORDESTE;3690060;20483469;NULL;;ARTUR ALVIM;;;SAO PAULO;SP;11;NULL;RUA
0;EUZEBIO ROCHA FILHO EMEF;LESTE 2;MUNICIPAL;;AMPARO DA SERRA ;SN;PARQUE DOM JOAO NERI;8151300;20351789;20354242;;VILA CURUCA;;;SAO PAULO;SP;11;NULL;RUA
0;JULIO CESAR DE MELO E SOUSA MALBA TAHAN EMEF;LESTE 1;MUNICIPAL;;SEBASTIAO MEDEIROS DA SILVA ;89;VILA BRASIL;8210661;22055110;NULL;;ITAQUERA;;;SAO PAULO;SP;11;EMEFJCMSOUSA@PREFEITURA.SP.GOV.BR;RUA
0;JOAO FRANZOLIN NETO PROF EMEF;LESTE 1;MUNICIPAL;;PEDRA LAVRADA ;575;PARQUE CISPER;3818000;25465111;29431850;;ERMELINO MATARAZZO;;;SAO PAULO;SP;11;NULL;RUA
0;CAIO SERGIO POMPEU DE TOLEDO EMEF;LESTE 3;MUNICIPAL;;NASCER DO SOL ;180;CONJUNTO HABITACIONAL SANTA ETELVINA II;8485020;22821513;25160398;;CIDADE TIRADENTES;;;SAO PAULO;SP;11;EMEFCAIOSERGIO@IG.COM.BR;AVENIDA
0;BENEDICTO CASTRUCCI PROFESSOR EMEI;CENTRO OESTE;MUNICIPAL;;RUA CACHOEIRA DO PORAQUE;SN;CONJUNTO PROMORAR RAPOSO TAVARES;5574450;37814833;37820084;;RAPOSO TAVARES;;;SAO PAULO;SP;11;NULL;RUA
0;PRESTES MAIA EMEF;SUL 1;MUNICIPAL;;RUA JOAO LANG ENGENHEIRO;SN;JARDIM MARTINI;4439070;56128553;56128554;;CIDADE ADEMAR;;;SAO PAULO;SP;11;NULL;RUA
0;THEODOMIRO MONTEIRO DO AMARAL PROF EMEF;SUL 2;MUNICIPAL;;ACARIRANA ;51;JARDIM DOM JOSE;5887230;58215083;58248274;;CAPAO REDONDO;;;SAO PAULO;SP;11;EMEFTMAMARAL@PREFEITURA.SP.GOV.BR;RUA
0;EVANIRA VIEIRA ROMAO ESCOLA DA PREFEITURA DE GUARULHOS;GUARULHOS SUL;MUNICIPAL;;FILOMENA SANTA;130;VILA AUGUSTA;7025140;24214116;NULL;;GUARULHOS SUL;;;GUARULHOS;SP;11;NULL;RUA
0;HERALDO EVANS ESCOLA DA PREFEITURA DE GUARULHOS;GUARULHOS SUL;MUNICIPAL;;FRANCISCO FOOT ;9;JARDIM TRANQUILIDADE;7051090;24408646;NULL;;GUARULHOS SUL;;;GUARULHOS;SP;11;NULL;RUA
0;ZULMA CASTANHEIRA DE OLIVEIRA ESCOLA DA PREFEITURA GUARULHOS;GUARULHOS NORTE;MUNICIPAL;;ODAIR SANTANELLI ;1000;PARQUE CECAP;7190050;24086225;NULL;;GUARULHOS SUL;;;GUARULHOS;SP;11;NULL;AVENIDA
0;GERALDO MONTIBELLER PADRE EM;JACAREI;MUNICIPAL;;TUIM;330;JARDIM PINHEIRO;7405400;46513055;46533379;;ARUJA;;;ARUJA;SP;11;EMEF.MONTIBELLER@ARUJA.SP.GOV.BR;
0;CARLOS FRANCHIN VEREADOR ESCOLA DA PREFEITURA DE GUARULHOS;GUARULHOS SUL;MUNICIPAL;;ATALAIA DO NORTE ;544;JARDIM CUMBICA;7240120;24120228;24811009;;GUARULHOS SUL;;;GUARULHOS;SP;11;NULL;AVENIDA
0;TOM JOBIM ESCOLA DA PREFEITURA DE GUARULHOS;GUARULHOS NORTE;MUNICIPAL;;COQUEIRAL ;100;CIDADE SERODIO;7150000;24665076;64660005;;GUARULHOS SUL;;;GUARULHOS;SP;11;NULL;AVENIDA
0;IONE GONCALVES DE OLIVEIRA DE CONTI PROF EPG;GUARULHOS SUL;MUNICIPAL;;ESTRADA DO SACRAMENTO;777;JARDIM TUPINAMBA;7263000;24800545;NULL;;GUARULHOS SUL;;;GUARULHOS;SP;11;NULL;ESTRADA
0;MONICA APARECIDA MOREDO ESCOLA DA PREFEITURA DE GUARULHOS;GUARULHOS NORTE;MUNICIPAL;;MONICA APARECIDA MOREDO ;173;JARDIM FATIMA;7177220;24386676;NULL;;GUARULHOS SUL;;;GUARULHOS;SP;11;NULL;RUA
0;BRUNO MASSONE EMEB;SAO BERNARDO DO CAMPO;MUNICIPAL;;CINTRA ;20;RIO GRANDE;9832424;41016665;41017766;;SAO BERNARDO DO CAMPO;;;SAO BERNARDO DO CAMPO;SP;11;BRUNO.MASSONE@SAOBERNARDO.SP.GOV.BR;RUA
0;ANGELO RAPHAEL PELLEGRINO EMEF;SAO BERNARDO DO CAMPO;MUNICIPAL;;LAGRIMAS ;1656;MAUA;9580500;42329056;42387344;;SAO CAETANO DO SUL;;;SAO CAETANO DO SUL;SP;11;LUCIANA.BARROS@SAOCAETANODOSUL.SP.GOV.BR;ESTRADA
0;BRANCA DE NEVE EMEI;ITAPECERICA DA SERRA;MUNICIPAL;;RUA SANTA CRUZ;195;PAIOL DO MEIO;6890000;46860317;46862102;;SAO LOURENCO DA SERRA;;;SAO LOURENCO DA SERRA;SP;11;NULL;AVENIDA
0;CLELIA DE MORAES AREAO EMEI;JACAREI;MUNICIPAL;;LUIZ DE MOURA ;30;CIDADE NOVA JACAREI;12325180;39565300;NULL;;JACAREI;;;JACAREI;SP;12;GEI.GEF@JACAREI.SP.GOV.BR;RUA
0;AFONSINO VILHENA DA SILVA EMEI;JACAREI;MUNICIPAL;;RUA SANTO IVO;338;CIDADE SALVADOR;12312190;39529594;NULL;;JACAREI;;;JACAREI;SP;12;GEI.GEF@JACAREI.SP.GOV.BR;RUA
0;PAULO FREIRE EMEI;JACAREI;MUNICIPAL;;PANORAMA ;151;JARDIM PANORAMA;12323180;39610663;NULL;;JACAREI;;;JACAREI;SP;12;GEI.GEF@JACAREI.SP.GOV.BR;RUA
0;MARIA ALICE MARCONDES GOMES PEREIRA PROFA EMEI;JACAREI;MUNICIPAL;;RUA DAS EULALIAS;105;JARDIM PRIMAVERA;12306320;39586991;NULL;;JACAREI;;;JACAREI;SP;12;GEI.GEF@JACAREI.SP.GOV.BR;RUA
0;MARIA JOSE DE CARVALHO FERREIRA PROFA EMEI;JACAREI;MUNICIPAL;;ORUAL SALVADOR ;543;JARDIM SANTA MARIA;12328470;39535252;NULL;;JACAREI;;;JACAREI;SP;12;GEI.GEF@JACAREI.SP.GOV.BR;AVENIDA
0;JOAO LINO FILHO PROF EMEI;JACAREI;MUNICIPAL;;SUSANA DE CASTRO RAMOS ;826;JARDIM DO VALE;12319480;39535259;NULL;;JACAREI;;;JACAREI;SP;12;GEI.GEF@JACAREI.SP.GOV.BR;AVENIDA
0;THIAGO SILVA SANTOS EMEI;JACAREI;MUNICIPAL;;VITORIA ;400;VILA APRAZIVEL;12307660;39510807;NULL;;JACAREI;;;JACAREI;SP;12;GEI.GEF@JACAREI.SP.GOV.BR;RUA
0;HUGO DEL MONACO PROFESSOR EMEF;JACAREI;MUNICIPAL;;SANTA TEREZINHA;820;JARDIM BELA VISTA;12309010;39510807;39517787;;JACAREI;;;JACAREI;SP;12;GEI.GEF@JACAREI.SP.GOV.BR;RUA
0;EMEI EMEF PROF JOAO BENEDITO MARCONDES;CARAGUATATUBA;MUNICIPAL;;BENEDITO SEVERINO CASTRO ;248;BARRANCO ALTO;11670150;38874291;NULL;;CARAGUATATUBA;;;CARAGUATATUBA;SP;12;EMEFMARCONDESCARAGUATATUBA@GMAIL.COM;RUA
0;MARIA DA CRUZ DE OLIVEIRA PROFA EM;CARAGUATATUBA;MUNICIPAL;;RUA PEDRA VERDE;294;PEREQUE MIRIM;11680000;38420322;NULL;;UBATUBA;;;UBATUBA;SP;12;EM.MCOLIVEIRA@UBATUBA.SP.GOV.BR;RUA
0;JOAQUIM LUIS BARBOSA PROF EM;CARAGUATATUBA;MUNICIPAL;;RUA FRANCISCO ALVES LEVINO FILHO;62;BELA VISTA;11680000;38361980;NULL;;UBATUBA;;;UBATUBA;SP;12;JOAQUIMLUIZBARBOSA@HOTMAIL.COM;RUA
0;SOFIA RODRIGUES DE LIMA IRMA EMEI;CARAGUATATUBA;MUNICIPAL;;RUA DA CASCATA;1478;IPIRANGUINHA;11680000;38361496;NULL;;UBATUBA;;;UBATUBA;SP;12;CRECHE.IRMASOFIA@HOTMAIL.COM;RUA
0;MARIA ALICE LEITE DA SILVA PROFA EMEI;CARAGUATATUBA;MUNICIPAL;;RUA FERNANDO ALONSO;247;PEREQUE ACU;11680000;38324666;NULL;;UBATUBA;;;UBATUBA;SP;12;EMEI.PROFAMARIALICE@GMAIL.COM;RUA
0;ITU BRASIL CRECHE MUNICIPAL;ITU;MUNICIPAL;;MAIRINQUE ;SN;CIDADE NOVA I;13308111;40190062;40198700;;ITU;;;ITU;SP;11;CRECHEITUBRASIL2@YAHOO.COM;RUA
0;ALICE SOUZA MELLO CAMARGO PROFA EMEB;ITU;MUNICIPAL;;RUA JOSE CELESTRIN;32;CAIXA D'AGUA;18530000;32826002;NULL;;TIETE;;;TIETE;SP;15;EMEBALICE@TIETE.SP.GOV.BR;RUA
0;EMEB EDUCANDÁRIO TIETÊ;ITU;MUNICIPAL;;RUA TENENTE GELAS;992;CENTRO;18530000;32851813;NULL;;TIETE;;;TIETE;SP;15;EMEBEDUCANDARIO@TIETE.SP.GOV.BR;RUA
0;MARIA CARMELA RONDO MACRUZ PROFA EMEB;ITU;MUNICIPAL;;RUA OTAVIO DA SILVA LARA;30;JARDIM DA SERRA;18530000;32853184;NULL;;TIETE;;;TIETE;SP;15;EMEBCARMELA@TIETE.SP.GOV.BR;RUA
0;RUY SILVEIRA MELLO DR EMEB;ITU;MUNICIPAL;;PRACA JOSE AUGUSTO CORREA;3;CENTRO;18530000;32825986;NULL;;TIETE;;;TIETE;SP;15;EMEBRUY@TIETE.SP.GOV.BR;RUA
0;PAULO DE SOUZA ALVES PROF EMEB;ITU;MUNICIPAL;;RUA PRIMO MORAS;20;COHAB;18530000;32826085;NULL;;TIETE;;;TIETE;SP;15;EMEBPAULO@TIETE.SP.GOV.BR;RUA
0;ZELIA CAMARGO DE ARRUDA PROFA EMEB;ITU;MUNICIPAL;;RUA MIGUEL ATALIBA NOGUEIRA TEMER;145;JARDIM BONANZA;18530000;32823299;NULL;;TIETE;;;TIETE;SP;15;EMEBZELIA@TIETE.SP.GOV.BR;RUA
0;EDUARDO KNNESSE DE MELLO PROF EMEI;LESTE 3;MUNICIPAL;;RUA NASCER DO SOL;425;CONJUNTO HABITACIONAL SANTA ETELVINA II;8485020;22821490;29640756;;CIDADE TIRADENTES;;;SAO PAULO;SP;11;NULL;AVENIDA
0;ELISIARIO RODRIGUES DE SOUSA PROF EMEI;LESTE 3;MUNICIPAL;;RUA EDSON DANILLO DOTTO;520;CONJUNTO HABITACIONAL SANTA ETELVINA II;8485280;22824353;29640299;;CIDADE TIRADENTES;;;SAO PAULO;SP;11;NULL;RUA
0;MARIA DA GLORIA A ALMEIDA AMIRAT UNID II EMEJA;ITU;MUNICIPAL;;RUA ACACIO HONORIO;100;JARDIM DAS ROSAS;13300340;40130120;40132487;;ITU;;;ITU;SP;11;SUPLETIIVOMUNICIPAL@HOTMAIL.COM;RUA
0;CUNHATHAI EMEI;AMERICANA;MUNICIPAL;;NETUNO ;265;JARDIM THELJA;13479110;34075083;NULL;;AMERICANA;;;AMERICANA;SP;19;CUNHATAI.SEDUC@GMAIL.COM;RUA
0;IRMA DULCE CAIC;AMERICANA;MUNICIPAL;;ARTUR GONCALVES DA SILVA ;240;JARDIM SANTA RITA DE CASSIA;13457080;34546380;34633608;;SANTA BARBARA D OESTE;;;SANTA BARBARA D'OESTE;SP;19;CAIC.IRMADULCE@SANTABARBARA.SP.GOV.BR;RUA
0;MARIO DANTAS DE MENEZES PADRE EMEI;AMERICANA;MUNICIPAL;;RUA CAPITAO MANOEL CAETANO;749;VILA LINOPOLIS I;13450430;34555093;NULL;;SANTA BARBARA D OESTE;;;SANTA BARBARA D'OESTE;SP;19;EMEI.PADREMARIO@SANTABARBARA.SP.GOV.BR;RUA
