TIPO	NOME	DIRETORIA	DEPENDENCIA ADMINISTRATIVA	CEU	ENDERECO	NUMERO	BAIRRO	CEP	TEL1	TEL2	SITUACAO	DISTRITO	LATITUDE	LONGITUDE	CIDADE	ESTADO	DDD	EMAIL	COMPLEMENTO
0	CAMINHO DO SOL PROFA MARIA ADRIANA MARCIANO CEMCEI	VOTORANTIM	MUNICIPAL		PRACA PADRE GIORGIO MUSIZZANO	20	PARQUE DA TORRE	18170000	32443300	32444050		PIEDADE			PIEDADE	SP	15	MACAMINHOSOL@HOTMAIL.COM	AVENIDA
0	O PEQUENO PRINCIPE PROFA ROSEMARY NUNES FORMIGONI CEMCEI	VOTORANTIM	MUNICIPAL		RUA PILAR DO SUL	51	CDHU MARINHO GODINHO	18170000	32441678	NULL		PIEDADE			PIEDADE	SP	15	CEMCEIPEQUENOPRINCIPE1@GMAIL.COM	AVENIDA
0	REINO INFANTIL PROFA NICEA TARDELLI CEMCEI	VOTORANTIM	MUNICIPAL		RUA DAS PEROBEIRAS	92	GUATAMBU	18170000	32442315	NULL		PIEDADE			PIEDADE	SP	15	CRECHEREINOINFANTIL@OUTLOOK.COM	AVENIDA
0	AURORA FONTES EMEIEF	VOTORANTIM	MUNICIPAL		RUA ORLANDO LATANCE	140	VILA NOVA VOTORANTIM	18113250	32433504	NULL		VOTORANTIM			VOTORANTIM	SP	15	ESCOLAAURORAFONTES@GMAIL.COM	RUA
0	CELINA FURLANI COLLUCO PROFA EMEI	ITARARE	MUNICIPAL		RUA JOAQUIM SILVA	225	CENTRO	18470000	35711186	NULL		RIVERSUL			RIVERSUL	SP	15	EMEIRIVERSUL@GMAIL.COM	RUA
0	LAERTE TEIXEIRA DA COSTA PROF EM	SAO JOSE DO RIO PRETO	MUNICIPAL		BAIT CHELALA 	170	JARDIM BORDON	15055490	32254040	NULL		SAO JOSE DO RIO PRETO			SAO JOSE DO RIO PRETO	SP	17	NULL	RUA
0	JULIO DE FARIA E SOUZA JUNIOR PROF EM	SAO JOSE DO RIO PRETO	MUNICIPAL		RUA EDSON PUPIN	751	JARDIM SANTO ANTONIO	15047157	32365037	NULL		SAO JOSE DO RIO PRETO			SAO JOSE DO RIO PRETO	SP	17	NULL	RUA
0	IRINEO BEOLCHI PREFEITO EM	SAO JOSE DO RIO PRETO	MUNICIPAL		AVENIDA PINHEIRO MACHADO	11	CENTRO	15895000	32661006	NULL		CEDRAL			CEDRAL	SP	17	EMEIBEOLCHI@HOTMAIL.COM	RUA
0	NORBERTO BUZZINI DR EM	SAO JOSE DO RIO PRETO	MUNICIPAL		WALDOMIRO NADOTTI 	SN	JARDIM YOLANDA	15061540	32251050	NULL		SAO JOSE DO RIO PRETO			SAO JOSE DO RIO PRETO	SP	17	NULL	RUA
0	JOSE BARBAR CURY DR EM	SAO JOSE DO RIO PRETO	MUNICIPAL		JAMIL FERES KFOURI 	405	JARDIM PANORAMA	15091240	32275099	NULL		SAO JOSE DO RIO PRETO			SAO JOSE DO RIO PRETO	SP	17	NULL	RUA
0	DIRCE DOS SANTOS BAFFI PROFA EM	SAO JOSE DO RIO PRETO	MUNICIPAL		ROMEU ROSSELLI	145	SAO MIGUEL	15890000	31010210	NULL		UCHOA			UCHOA	SP	17	DIRCEBAFFI@UCHOA.SP.GOV.BR	AVENIDA
0	MARIA CONCEICAO FERNANDES PROFA EM	SAO JOSE DO RIO PRETO	MUNICIPAL		AVENIDA PEDRO DE TOLEDO	OO629	CENTRO	15890000	31010370	NULL		UCHOA			UCHOA	SP	17	CONCEICAOFERNANDES@UCHOA.SP.GOV.BR	AVENIDA
0	EMEB JOSE BRAGA MORATO	RIBEIRAO PRETO	MUNICIPAL		RUA FERNAO DIAS	94	JARDIM SIMARA	14300000	36623133	NULL		BATATAIS			BATATAIS	SP	16	BRAGAMORATO@COM4.COM.BR	AVENIDA
0	ANA LUCIA FERREIRA DE SOUZA PROFA EM 	MOGI DAS CRUZES	MUNICIPAL		ELIAS PINHEIRO NOBRE 	81	JARDIM DAS ACACIAS	8717760	47265697	47266747		MOGI DAS CRUZES			MOGI DAS CRUZES	SP	11	NULL	RUA
0	JOAO FREIRE MARTINS CEPEM	JACAREI	MUNICIPAL		RUA OSWALDO FREIRE MARTINS	181	CENTRO	8900000	46935555	NULL		GUARAREMA			GUARAREMA	SP	11	ANITA.LUNARDINI@GUARAREMA.SP.GOV.BR	AVENIDA
0	ALIPIO PEREIRA DOS SANTOS PROF EMEI	OSASCO	MUNICIPAL		RUA JOAO ROSA DE OLIVEIRA	100	JAGUARIBE	6065190	36923506	NULL		OSASCO			OSASCO	SP	11	EMEIPROFALIPIOPEREIRADOSSANTOS@GMAIL.COM	RUA
0	ESMERALDA FERREIRA SIMAO NOBREGA PROFA EMEI	OSASCO	MUNICIPAL		ORLANDO TORRES 	520	CONCEICAO	6140055	36928177	NULL		OSASCO			OSASCO	SP	11	EMEIPROFESMERALDA@GMAIL.COM	RUA
0	LUZIA MOMI SASSO CEMEI	OSASCO	MUNICIPAL		GAGO COUTINHO 	SN	VILA YARA	6026070	36542886	NULL		OSASCO			OSASCO	SP	11	EMEILUZIAMOMISASSO@HOTMAIL.COM	RUA
0	ANNA ABREU EMEB	JUNDIAI	MUNICIPAL		DAMASIO PIRES DA SILVEIRA 	15	VILA CREMONESI	13255490	45383939	45389719		ITATIBA			ITATIBA	SP	11	ANNAABREU.ESCOLA@GMAIL.COM	RUA
0	MARIA BERTONI FIORITA PROFA EMEI	OSASCO	MUNICIPAL		GETULIO VARGAS 	460	PIRATININGA	6233020	36967407	NULL		OSASCO			OSASCO	SP	11	EMEIMARIABERTONI.FIORITA@GMAIL.COM	AVENIDA
0	DOLVINA FALLEIROS CEI	ANDRADINA	MUNICIPAL		RUA RONDONIA	1034	JARDIM SAO LOURENCO DE FATIMA	16800000	37012399	37016600		MIRANDOPOLIS			MIRANDOPOLIS	SP	18	EDUCACAO@MIRANDOPOLIS.SP.GOV.BR	RUA
0	JOAO DE ALMEIDA ESCOLA MUNICIPAL	SAO ROQUE	MUNICIPAL		RUA BENEDITO VIEIRA	20	ITARARE	18125000	47153789	NULL		ALUMINIO			ALUMINIO	SP	11	EMJOAOALMEIDA@GMAIL.COM	RUA
0	ESCOLA MUNICIPAL NOVA SANTA CLARA	SAO ROQUE	MUNICIPAL		AVENIDA VEREADOR DOUTOR JOAO BENEDITO DE MELLO JUNIOR	SN	CENTRO	18150000	32480282	32482037		IBIUNA			IBIUNA	SP	15	ECRO.OLIVEIRA@HOTMAIL.COM	RUA
0	SANTA TEREZINHA ESCOLA MUNICIPAL	SAO ROQUE	MUNICIPAL		RUA PROJETADA	SN	JARDIM JEMINA	18150000	32412384	32489900		IBIUNA			IBIUNA	SP	15	ANAPAULA.NCO@HOTMAIL.COM	RUA
0	MARIA DE OLIVEIRA DENARDI EM	JALES	MUNICIPAL		RUA APARECIDO MADALOSSO	2375	CENTRO	15715000	36941125	36941168		DIRCE REIS			DIRCE REIS	SP	17	NULL	RUA
0	MARIA DE LOURDES PEDROSO PERIN PROFA EM	SAO CARLOS	MUNICIPAL		AVENIDA 1	512	CENTRO	13540000	35771258	35771482		CORUMBATAI			CORUMBATAI	SP	19	EMPERIN@CORUMBATAI.SP.GOV.BR	RUA
0	ENEIDA CARIO CORNACHIONI PROFESSORA EMEI	SAO CARLOS	MUNICIPAL		RUA 4	152	CENTRO	13530000	35752435	NULL		ITIRAPINA			ITIRAPINA	SP	19	SECRETARIA.ENEIDA@ITIRAPINA.SP.GOV.BR	AVENIDA
0	EMEB MARIA DE LOURDES LOBO	BOTUCATU	MUNICIPAL		RUA THEODORO VIEIRA CAMARGO	87	JARDIM ALVORADA	18285000	32460217	NULL		CESARIO LANGE			CESARIO LANGE	SP	15	HERO@EDU.CESARIOLANGE.SP.GOV.BR	PRACA
0	CHIQUINHA RODRIGUES CRECHE MUNICIPAL	ITAPETININGA	MUNICIPAL		PRACA DA BANDEIRA	118	CENTRO	18270390	32514303	NULL		TATUI			TATUI	SP	15	SILVIA_RROLIVEIRA@HOTMAIL.COM	PRACA
0	MARIO ARAUJO JUNIOR PROF CRECHE MUN	ITAPETININGA	MUNICIPAL		JOSE ORSI 	400	VILA ANGELICA	18280200	32514326	NULL		TATUI			TATUI	SP	15	SILVIA_RROLIVEIRA@HOTMAIL.COM	RUA
0	ROSALINA HOLTZ DE PAULA PROFA CRECHE MUNICIPAL	ITAPETININGA	MUNICIPAL		RUA VICENTE CARDOSO	1591	ISOLAMENTO	18276130	32593218	NULL		TATUI			TATUI	SP	15	SILVIA_RROLIVEIRA@HOTMAIL.COM	RUA
0	MARIA ZENEIDE DE ALMEIDA MELLO PROFA CRECHE MUNICIPAL	ITAPETININGA	MUNICIPAL		RUA ANA FERMANN	290	JARDIM SANTA RITA DE CASSIA	18274210	33055302	NULL		TATUI			TATUI	SP	15	SILVIA_RROLIVEIRA@HOTMAIL.COM	RUA
0	LUZIA NAVES DOS REIS BELUTI PROFA EMEIEF	RIBEIRAO PRETO	MUNICIPAL		RUA ANTONIO JOAO	900	CENTRO	14390000	36681601	NULL		SANTO ANTONIO DA ALEGRIA			SANTO ANTONIO DA ALEGRIA	SP	16	PMSAA@COM4.COM.BR	AVENIDA
0	ALBERTINA LINDEGGER EMEI	TAUBATE	MUNICIPAL		VICENTE SANTORO 	151	JARDIM MOURISCO	12061170	36310248	36355171		TAUBATE			TAUBATE	SP	12	CM.ALBERTINALINDEGGER@EDUCACAOTAUBATE.SP.GOV.BR	RUA
0	ALEXANDRE GANDHI DE SOUZA LACERDA TTE EMEI	TAUBATE	MUNICIPAL		AMADOR BUENO DA VEIGA 	220	JARDIM JARAGUA	12062400	36222838	NULL		TAUBATE			TAUBATE	SP	12	SEDESINFANTIL@EDUCACAOTAUBATE.SP.GOV.BR	AVENIDA
0	EMEI PROF PAULO CAMILHER FLORENCANO	TAUBATE	MUNICIPAL		FRANCISCO BARRETO LEME 	126	VILA SAO GERALDO	12062000	36312677	NULL		TAUBATE			TAUBATE	SP	12	CM.PAULOCFLORENCANO@EDUCACAOTAUBATE.SP.GOV.BR	RUA
0	RUBENS DUARTE PROF EMEI	TAUBATE	MUNICIPAL		CLIBAS DE ALVARENGA 	300	PARQUE SENHOR DO BONFIM	12040200	36220356	36336373		TAUBATE			TAUBATE	SP	12	CM.PROFRUBENSDUARTE@EDUCACAOTAUBATE.SP.GOV.BR	AVENIDA
0	CECILIA MATOS PEREIRA EMEI	TAUBATE	MUNICIPAL		ANDRE CURSINO DOS SANTOS 	261	SAO GONCALO	12092090	36210608	36245080		TAUBATE			TAUBATE	SP	12	CM.CECILIAMPEREIRA@EDUCACAOTAUBATE.SP.GOV.BR	RUA
0	SEBASTIAO GONCALVES LEITE EMEI	TAUBATE	MUNICIPAL		BENEDITO DE MOURA EXPEDICIONARIO	500	CHACARAS REUNIDAS BRASIL	12091300	36219391	NULL		TAUBATE			TAUBATE	SP	12	CM.SEBASTIAOGLEITE@EDUCACAOTAUBATE.SP.GOV.BR	RUA
0	PAULO CICCHI PROF EMEI	TAUBATE	MUNICIPAL		GENTIL DE CAMARGO PROFESSOR	1197	JARDIM SANDRA MARIA	12081150	36219031	36220223		TAUBATE			TAUBATE	SP	12	CM.PROFPAULOCICCHI@EDUCACAOTAUBATE.SP.GOV.BR	AVENIDA
0	FABIO MOURA PROF EMEI	TAUBATE	MUNICIPAL		BRASILINA MOREIRA DOS SANTOS 	1411	JARDIM SONIA MARIA	12081380	36219319	36310312		TAUBATE			TAUBATE	SP	12	CM.FABIOMOURA@EDUCACAOTAUBATE.SP.GOV.BR	TRAVESSA
0	MARIA PEREIRA SANTIAGO PROFA EMEI	TAUBATE	MUNICIPAL		MANOEL HUMIA DURAN 	SN	CIDADE JARDIM	12091840	36310289	NULL		TAUBATE			TAUBATE	SP	12	CM.MARIAPSANTIAGO@EDUCACAOTAUBATE.SP.GOV.BR	RUA
0	EUNICE APPARECIDA PEREIRA PAULUCCI EMEI	TAUBATE	MUNICIPAL		RUA UM	5	ITAPECIRICA	12095000	36245952	NULL		TAUBATE			TAUBATE	SP	12	CM.EUNICEAPAULUCCI@EDUCACAOTAUBATE.SP.GOV.BR	ESTRADA
0	MIGUEL LUIZ EMEI	TAUBATE	MUNICIPAL		PRACA MIGUEL LUIZ	1	JARDIM CANUTO BORGES	12052493	36310296	NULL		TAUBATE			TAUBATE	SP	12	CM.MIGUELLUIZ@YAHOO.COM.BR	PRACA
0	ONDINA ORTIZ AMADEI BERINGHS EMEI	TAUBATE	MUNICIPAL		RUA DOUTOR ADELIO DA SILVA	115	RESIDENCIAL VILA VELHA	12050720	36220450	36355024		TAUBATE			TAUBATE	SP	12	CM.ONDINAOABERINGHS@YAHOO.COM.BR	RUA
0	ULYSSES CARLOS SCHIMIDT PROF EMEI	TAUBATE	MUNICIPAL		MARINA CASTILHO DE OLIVEIRA COSTA 	20	PARQUE PIRATININGA	12051750	36220233	NULL		TAUBATE			TAUBATE	SP	12	CM.ULYSSESCSCHIMIDT@YAHOO.COM.BR	RUA
0	MARILIA PEREIRA VALENTE EMEI	TAUBATE	MUNICIPAL		RUA ANTONIO ANTUNES DE ANDRADE	10	JARDIM GURILANDIA	12071651	36085847	NULL		TAUBATE			TAUBATE	SP	12	CM.MARILIAPVALENTE@EDUCACAOTAUBATE.SP.GOV.BR	RUA
0	TERESA GARCIA MINARI PROFA EMEF	TAUBATE	MUNICIPAL		RUA GERALDO CASSIANO DE SOUZA	SN	POUSO ALTO	12180000	36784218	NULL		NATIVIDADE DA SERRA			NATIVIDADE DA SERRA	SP	12	EMEFTERESAMINARI@GMAIL.COM	AVENIDA
0	ORLANDO DIGENOVA EM	SUZANO	MUNICIPAL		BENEDITO SALOME DA ANUNCIACAO 	609	CIDADE MIGUEL BADRA	8690070	47491300	47520086		SUZANO			SUZANO	SP	11	EMEIFORLANDODIGENOVA@GMAIL.COM	RUA
0	ADRIANA APARECIDA MIOTTO ESCOLA MUNICIPAL	OURINHOS	MUNICIPAL		RUA PETRONILHO SILVA GUIDIO	43	COCAJA I	18950000	33441794	NULL		IPAUSSU			IPAUSSU	SP	14	E.MIOTO@HOTMAIL.COM	RUA
0	NELLY CAMARGO NOGUEIRA EMEF	OURINHOS	MUNICIPAL		RUA MAESTRO CARLOS GOMES	399	CENTRO	18970000	33421275	NULL		CHAVANTES			CHAVANTES	SP	14	EMEFNELLYCAMARGO@GMAIL.COM	PREDIO
0	JOAO BAPTISTA DE MELLO PEIXOTO JUNIOR DR EMEF	OURINHOS	MUNICIPAL		RUA ELIAS GABRIEL	77	CENTRO	18980000	33421073	NULL		IRAPE			CHAVANTES	SP	14	EMEFJOAOBAPTISTA2@OUTLOOK.COM	PREDIO
0	THEREZA FAVALI POCAY PROFA EM	OURINHOS	MUNICIPAL		RUA RUI BARBOSA	362	CENTRO	19920000	33781855	NULL		SALTO GRANDE			SALTO GRANDE	SP	14	EMTHEREZAPOCAY@HOTMAIL.COM	RUA
0	CANTINHO DO SABER CENTRO DE EDUCACAO INFANTIL	ANDRADINA	MUNICIPAL		RUA SETE DE SETEMBRO	428	JARDIM AEROPORTO	15385000	37436042	NULL		ILHA SOLTEIRA			ILHA SOLTEIRA	SP	18	CEICANTINHODOSABER@YAHOO.COM.BR	AVENIDA
0	SORRISO DE CRIANCA CENTRO DE EDUCACAO INFANTIL	ANDRADINA	MUNICIPAL		RUA DO PLANALTO	143	ZONA NORTE	15385000	37436061	NULL		ILHA SOLTEIRA			ILHA SOLTEIRA	SP	18	CEISORRISO2016@HOTMAIL.COM	AVENIDA
0	PAULO FREIRE EM	JACAREI	MUNICIPAL		TAILOR DO NASCIMENTO	210	PARQUE RODRIGO BARRETO	7417420	46533340	46554245		ARUJA			ARUJA	SP	11	EM.PAULOFREIRE@ARUJA.SP.GOV.BR	
0	EUCLIDES DA CUNHA ESCOLA DA PREFEITURA DE GUARULHOS	GUARULHOS NORTE	MUNICIPAL		RUA ONILDES ZANZINI PEREIRA	SN	JARDIM FORTALEZA	7054040	24674033	NULL		GUARULHOS SUL			GUARULHOS	SP	11	NULL	AVENIDA
0	GILMAR LOPES VEREADOR ESCOLA DA PREFEITURA DE GAURULHOS	GUARULHOS NORTE	MUNICIPAL		RUA DIAS GOMES 	SN	JARDIM MUNIRA	7152700	24665909	NULL		GUARULHOS SUL			GUARULHOS	SP	11	NULL	RUA
0	RACHEL DE QUEIROZ ESCOLA DA PREFEITURA DE GUARULHOS	GUARULHOS NORTE	MUNICIPAL		LIDIA GALLONI MERCURIO 	200	JARDIM SANTA LIDIA	7142219	24041775	NULL		GUARULHOS SUL			GUARULHOS	SP	11	NULL	RUA
0	GIOVANI ANGELINI ESCOLA DA PREFEITURA DE GUARULHOS	GUARULHOS NORTE	MUNICIPAL		RUA IVAN EDMUNDO SCARAMELLI	100	JARDIM BONDANCA	7162540	24694740	NULL		GUARULHOS SUL			GUARULHOS	SP	11	NULL	RUA
0	NELSON DE ANDRADE ESCOLA DA PREFEITURA DE GUARULHOS	GUARULHOS SUL	MUNICIPAL		BERILO 	190	CIDADE PARQUE BRASILIA	7243100	24847993	NULL		GUARULHOS SUL			GUARULHOS	SP	11	NULL	RUA
0	SIMONE IRENE PAVAO CER	ARARAQUARA	MUNICIPAL		RUA FERNANDO PRESTES	393	JARDIM VISTA ALEGRE	14820000	33927384	NULL		AMERICO BRASILIENSE			AMERICO BRASILIENSE	SP	16	NULL	RUA
0	SHIRLEY PIEROBON NEUBHAHER CER	ARARAQUARA	MUNICIPAL		AVENIDA DAS ARARAS	SN	JARDIM VISTA ALEGRE	14820000	33927382	NULL		AMERICO BRASILIENSE			AMERICO BRASILIENSE	SP	16	NULL	RUA
0	LEILA LUCIA DIAS DE TOLEDO PIZA DURANTE CER	ARARAQUARA	MUNICIPAL		RUA MANOEL JOSE PIRES	751	JARDIM BELA VISTA	14820000	33923378	NULL		AMERICO BRASILIENSE			AMERICO BRASILIENSE	SP	16	NULL	RUA
0	RICARDO DE CARAMURU DE CASTRO MONTEIRO CER	ARARAQUARA	MUNICIPAL		CARLOS DE ANGELI 	200	JARDIM NOVA ARARAQUARA	14804199	33116888	NULL		ARARAQUARA			ARARAQUARA	SP	16	CERRICARDO@EDUCARARAQUARA.COM	AVENIDA
0	MARIA CUSTODIO ROSIM CIMEI	ARARAQUARA	MUNICIPAL		AVENIDA DOS NOGUEIRAS	436	JARDIM PROGRESSO	14930000	33461561	NULL		BOA ESPERANCA DO SUL			BOA ESPERANCA DO SUL	SP	16	EDUCACAO@BOAESPERANCA.SP.GOV.BR	RUA
0	ARCO IRIS EMEI	OURINHOS	MUNICIPAL		RUA JOSE VIDOR	1071	VILA OITENTA	18900000	33728371	NULL		SANTA CRUZ DO RIO PARDO			SANTA CRUZ DO RIO PARDO	SP	14	EMEIARCOIRIS2013@GMAIL.COM	RUA
0	IDE CASTRO BORGES PROFA EMEI	OURINHOS	MUNICIPAL		RUA FRANCISCO G DE OLIVEIRA	400	JARDIM BRASILIA	18900000	33728476	NULL		SANTA CRUZ DO RIO PARDO			SANTA CRUZ DO RIO PARDO	SP	14	EMEIIDEDECASTROBORGES2013@GMAIL.COM	RUA
0	MERCIA SCUCUGLIA SALEME PROFA EMEI	OURINHOS	MUNICIPAL		RUA JOSE EPHIFANIO BOTELHO	924	JOAQUIM PAULINO	18900000	33731453	NULL		SANTA CRUZ DO RIO PARDO			SANTA CRUZ DO RIO PARDO	SP	14	EMEIMERCIASALEME2013@GMAIL.COM	RUA
0	PERALTA EMEI	OURINHOS	MUNICIPAL		AVENIDA JESUS GONCALVES	1100	VILA OSVALDO CORTELA	18900000	33725149	NULL		SANTA CRUZ DO RIO PARDO			SANTA CRUZ DO RIO PARDO	SP	14	EMEIPERALTA2013@GMAIL.COM	RUA
0	PINGO DE GENTE EMEI	OURINHOS	MUNICIPAL		AVENIDA TIRADENTES	614	CENTRO	18900000	33721777	NULL		SANTA CRUZ DO RIO PARDO			SANTA CRUZ DO RIO PARDO	SP	14	EMEIPINGODEGENTE2013@GMAIL.COM	RUA
0	MARIA AUXILIADORA RAMOS PROFA EM	GUARATINGUETA	MUNICIPAL		RUA OLINDO PINTO BONIFACIO	SN	SANTA ISABEL	12620000	31563373	31564969		PIQUETE			PIQUETE	SP	12	AUXILIADORA@PIQUETE.SP.GOV.BR	RUA
0	MARIA ODAISA DA COSTA FROTA PROFA EM	GUARATINGUETA	MUNICIPAL		RUA FRANCISCO DE PAULA RIBEIRO	35	RAIA	12620000	31564627	NULL		PIQUETE			PIQUETE	SP	12	ODAISAM0@GMAIL.COM	RUA
0	PAULO MORANDO EMEB	SAO BERNARDO DO CAMPO	MUNICIPAL		MATO GROSSO 	44	BATISTINI	9843740	43574994	NULL		SAO BERNARDO DO CAMPO			SAO BERNARDO DO CAMPO	SP	11	PAULO.MORANDO@SAOBERNARDO.SP.GOV.BR	RUA
0	NABIA KEIDY BONEMER ESCOLA	SERTAOZINHO	MUNICIPAL		RUA ANTONIO MONACO	300	NABIA KEIDY BONEMER	14745000	33951100	33959600		TERRA ROXA			TERRA ROXA	SP	17	EMEI.NABIAKBONEMER@GMAIL.COM	RUA
0	CARLOS DRUMMOND DE ANDRADE CEMEB	ITAPEVI	MUNICIPAL		TRAVESSA DO SIMAO	2	JARDIM DA RAINHA	6656300	41433295	NULL		ITAPEVI			ITAPEVI	SP	11	CEMEBCARLOSDRUMMOND@GMAIL.COM	TRAVESSA
0	MONTEIRO LOBATO CEMEB	ITAPEVI	MUNICIPAL		PEDRO PAULINO 	940	CONJUNTO HABITACIONAL - SETOR D	6663000	41422269	NULL		ITAPEVI			ITAPEVI	SP	11	CEMEBMONTEIROLOBATO@GMAIL.COM	AVENIDA
0	UBIRATAN JOSE CHALUPPE VEREADOR CEMEB	ITAPEVI	MUNICIPAL		MACHADO DE ASSIS 	22	VILA SANTA FLORA	6680070	41443326	NULL		ITAPEVI			ITAPEVI	SP	11	CEMEB.UBIRATAN@GMAIL.COM	RUA
0	CORA CORALINA CEMEB	ITAPEVI	MUNICIPAL		UBARANA 	88	CONJUNTO HABITACIONAL - SETOR B	6665290	41421310	NULL		ITAPEVI			ITAPEVI	SP	11	EMDOCEVIDA@GMAIL.COM	RUA
0	ALICE CELESTINO IZABO RAMARI PROFESSORA CEMEB	ITAPEVI	MUNICIPAL		AFEGANISTAO 	696	JARDIM ALABAMA	6680685	41444088	NULL		ITAPEVI			ITAPEVI	SP	11	ALICERAMARI18@GMAIL.COM	RUA
0	IRANY TOLEDO MORAES PROF CEMEB	ITAPEVI	MUNICIPAL		ALCIDES COTRIN 	117	JARDIM SANTA RITA	6660110	41433502	NULL		ITAPEVI			ITAPEVI	SP	11	IRANYTOLEDOMORAES@GMAIL.COM	RUA
0	JOAO VALERIO DE PAULA NETO JORNALISTA CEMEB	ITAPEVI	MUNICIPAL		RUA BAMBINA AMIRABILE CHALUPPE	492	AMADOR BUENO	6680420	41441839	NULL		ITAPEVI			ITAPEVI	SP	11	CEMEB.JORNALISTA@GMAIL.COM	RUA
0	TARSILA DO AMARAL CEMEB	ITAPEVI	MUNICIPAL		RUBENS CARAMEZ 	1000	VILA AURORA	6657000	41422793	NULL		ITAPEVI			ITAPEVI	SP	11	TARSILAAMARAL08@GMAIL.COM	AVENIDA
0	ANTONIO FREDERICO DE CASTRO ALVES CEMEB	ITAPEVI	MUNICIPAL		SANGI KOBA 	45	JARDIM SAO LUIZ	6654630	41422305	NULL		ITAPEVI			ITAPEVI	SP	11	CEMEBCASTROALVES@GMAIL.COM	RUA
0	RUI BARBOSA CEMEB	ITAPEVI	MUNICIPAL		JOSE CHALUPPE 	596	JARDIM ITACOLOMI	6660460	41422268	NULL		ITAPEVI			ITAPEVI	SP	11	CEMEB.R.BARBOSA@GMAIL.COM	AVENIDA
0	GIOVANNI CORNARO PADRE CEMEB	ITAPEVI	MUNICIPAL		ISMENIA DE ABREU DIAS 	210	VILA DOUTOR CARDOSO	6654350	41412977	NULL		ITAPEVI			ITAPEVI	SP	11	PADREGIOVANNICORNARO@GMAIL.COM	RUA
0	DORINA DE GOUVEA NOWILL CEMEB	ITAPEVI	MUNICIPAL		MARIALVA 	367	JARDIM BRIQUET	6655450	47731750	NULL		ITAPEVI			ITAPEVI	SP	11	CEMEBDORINANOWILL@GMAIL.COM	RUA
0	PAULO IANACONI VEREADOR DR CEMEB	ITAPEVI	MUNICIPAL		JOAQUIM NUNES 	105	CENTRO	6653080	41421345	NULL		ITAPEVI			ITAPEVI	SP	11	PAULOIANACONI@GMAIL.COM	RUA
0	NADIA BERNAUDO PROFESSORA CEMEB	ITAPEVI	MUNICIPAL		FRANCISCO BOLGIONI 	170	JARDIM MARISTELA	6663105	41422962	NULL		ITAPEVI			ITAPEVI	SP	11	NADIABERNAUDO@GMAIL.COM	RUA
0	JOCY RITA CARDOSO ROCHA PROFESSORA ESCOLA MUNICIPAL	MIRACATU	MUNICIPAL		RUA CAPITAO FLORAMANTE	SN	VILA GARCES	11920000	38414759	NULL		IGUAPE			IGUAPE	SP	13	JOCYCARDOSO@ITELEFONICA.COM.BR	AVENIDA
0	MARIA DO CARMO MONTEIRO DE MELLO EMEFEI	MIRACATU	MUNICIPAL		RUA ANDORINHA	SN	VILA DOS PASSAROS	11800000	38440606	38442165		JUQUIA			JUQUIA	SP	13	ESCOLA.MARIADOCARMO@YAHOO.COM.BR	AVENIDA
0	MIRACATU CENTRO DE INTEGRACAO E EDUCACAO INFANTIL DE	MIRACATU	MUNICIPAL		RUA HORACIO ANCIAES	70	JARDIM MIRACATU	11850000	38471960	NULL		MIRACATU			MIRACATU	SP	13	CIEIM@MIRACATU.SP.GOV.BR	PRACA
0	JULIETA BUCHDID CARVALHO PROFESSORA EMEF	AVARE	MUNICIPAL		PRACA DA MONCAO	493	CENTRO	18775000	37649414	NULL		IARAS			IARAS	SP	14	ESCOLAJULIETA@HOTMAIL.COM	PRACA
0	OSCAR DAMIANO EMEI	AVARE	MUNICIPAL		RUA SAO PAULO	 205A	CENTRO	18775000	37641154	37649402		IARAS			IARAS	SP	14	EMEIOSCARDAMIANO@HOTMAIL.COM	PRACA
0	ESTER CATARINE LOZANO EMEB	CAIEIRAS	MUNICIPAL		RUA GILBERTO DE CARVALHO	60	POLVILHO	7792720	44481970	NULL		POLVILHO			CAJAMAR	SP	11	EMEBESTERLOZANO@CAJAMAR.SP.GOV.BR	NULL
0	JAILSON SILVEIRA LEITE EMEB	CAIEIRAS	MUNICIPAL		RUA ADAMANTINA	128	VILA ABRAO	7786795	44475685	NULL		JORDANESIA			CAJAMAR	SP	11	EMEBJAILSON@CAJAMAR.SP.GOV.BR	NULL
0	DARCY AMANCIO PROFESSOR EMEFEI	JOSE BONIFACIO	MUNICIPAL		RUA DOS VANZELLA	ago/80	COHAB IIII	15130000	32425191	NULL		MIRASSOL			MIRASSOL	SP	17	ESCOLADARCYAMANCIO@MIRASSOL.SP.GOV.BR	AVENIDA
0	MARIA INEZ BRANDOLEZE CHESSA PROFA EM	SAO JOSE DO RIO PRETO	MUNICIPAL		RUA GASTAO VIDIGAL	2109	AGUA LIMPA I	15115000	32581446	38189100		BADY BASSITT			BADY BASSITT	SP	17	EM.MARIAINEZCHESSA@BADYBASSITT.SP.GOV.BR	RUA
0	YASUTADA NASU EMEI	CARAGUATATUBA	MUNICIPAL		AVENIDA PEDRO GONCALVES LEITE	685	PEREQUE MIRIM	11668015	38876039	NULL		CARAGUATATUBA			CARAGUATATUBA	SP	12	EMEIYASUTADACARAGUATATUBA@GMAIL.COM	AVENIDA
